gloss;bbox;fps;frame_end;frame_start;instance_id;signer_id;source;split;url;variation_id;video_id;video_path
group;[702, 41, 1743, 1080];25;-1;1;9;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Group%202-RKoboUsMKH0.mp4;1;25824;data/raw_videos/25824.mp4
group;[485, 26, 1024, 720];25;-1;1;10;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Group.mp4;0;25825;data/raw_videos/25825.mp4
group;[90, 3, 551, 480];25;-1;1;11;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468550813.9344.mp4;1;25826;data/raw_videos/25826.mp4
guilty;[67, 16, 209, 192];25;-1;1;1;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/4/4666.mp4;0;25967;data/raw_videos/25967.mp4
guilty;[46, 0, 259, 240];25;-1;1;4;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/244616.mp4;0;25960;data/raw_videos/25960.mp4
guilty;[683, 62, 1493, 1080];25;-1;1;6;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Guilty%203-dhTYJaJZDcE.mp4;0;25961;data/raw_videos/25961.mp4
guilty;[106, 15, 534, 480];25;-1;1;7;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468551093.616.mp4;0;25962;data/raw_videos/25962.mp4
guilty;[60, 11, 219, 192];25;-1;1;11;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/1/1657.mp4;0;25966;data/raw_videos/25966.mp4
hamburger;[45, 6, 256, 240];25;-1;1;3;0;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/75013.mp4;0;26295;data/raw_videos/26295.mp4
hamburger;[427, 62, 822, 720];25;-1;1;4;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hamburger.mp4;0;26296;data/raw_videos/26296.mp4
hamburger;[753, 65, 1789, 1080];25;-1;1;5;27;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hamburger-N6o8WBkjFK4.mp4;0;26297;data/raw_videos/26297.mp4
hamburger;[90, 6, 538, 480];25;-1;1;6;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468579230.5241.mp4;0;26298;data/raw_videos/26298.mp4
hamburger;[81, 23, 203, 192];25;-1;1;8;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22798.mp4;0;26300;data/raw_videos/26300.mp4
hate;[71, 16, 212, 192];25;-1;1;6;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6745.mp4;0;26706;data/raw_videos/26706.mp4
hate;[61, 16, 252, 240];25;-1;1;11;33;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/96524.mp4;0;26698;data/raw_videos/26698.mp4
hate;[84, 16, 533, 480];25;-1;1;14;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468579850.7721.mp4;0;26701;data/raw_videos/26701.mp4
head;[291, 40, 882, 720];25;-1;1;1;118;aslbrick;train;http://aslbricks.org/New/ASL-Videos/head.mp4;0;69362;data/raw_videos/69362.mp4
head;[53, 0, 245, 240];25;-1;1;2;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/456562.mp4;0;26852;data/raw_videos/26852.mp4
head;[690, 140, 1491, 1068];25;-1;1;3;31;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Head-DINkbgdlodM.mp4;0;26853;data/raw_videos/26853.mp4
head;[19, 14, 502, 480];25;-1;1;4;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468580055.8588.mp4;0;26854;data/raw_videos/26854.mp4
head;[45, 7, 225, 192];25;-1;1;6;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6258.mp4;0;26856;data/raw_videos/26856.mp4
her;[82, 7, 216, 192];25;-1;1;1;11;signingsavvy;test;https://www.signingsavvy.com/signs/mp4/5/5872.mp4;1;27281;data/raw_videos/27281.mp4
her;[70, 13, 217, 192];25;-1;1;2;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7201.mp4;1;27282;data/raw_videos/27282.mp4
her;[55, 43, 244, 240];25;-1;1;4;2;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/93130.mp4;0;27274;data/raw_videos/27274.mp4
her;[356, 0, 1376, 1080];25;-1;1;7;3;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20HerHis-gWaTKudw3uU.mp4;1;27275;data/raw_videos/27275.mp4
her;[72, 16, 210, 192];25;-1;1;11;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/24/24020.mp4;0;27279;data/raw_videos/27279.mp4
her;[51, 15, 218, 192];25;-1;1;12;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/24/24021.mp4;0;27280;data/raw_videos/27280.mp4
horse;[42, 9, 262, 240];25;-1;1;5;28;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/485642.mp4;0;27994;data/raw_videos/27994.mp4
horse;[182, 15, 518, 414];25;-1;1;7;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/horse.mp4;0;27995;data/raw_videos/27995.mp4
horse;[30, 0, 214, 192];25;-1;1;11;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14271.mp4;0;27999;data/raw_videos/27999.mp4
ignore;[199, 33, 518, 370];25;-1;1;3;96;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IG/IGNORE-1748.mp4;0;65923;data/raw_videos/65923.mp4
ignore;[691, 72, 1547, 1073];25;-1;1;5;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Ignore-vL-1ej-cxfA.mp4;0;28775;data/raw_videos/28775.mp4
ignore;[82, 16, 512, 480];25;-1;1;6;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468665286.1708.mp4;0;28776;data/raw_videos/28776.mp4
ignore;[57, 22, 209, 192];25;-1;1;10;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/22/22267.mp4;0;28780;data/raw_videos/28780.mp4
impossible;[199, 35, 505, 370];25;-1;1;3;99;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IM/IMPOSSIBLE-1745.mp4;0;65927;data/raw_videos/65927.mp4
impossible;[32, 0, 273, 240];25;-1;1;5;35;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/51855.mp4;0;29088;data/raw_videos/29088.mp4
impossible;[540, 61, 1622, 1080];25;-1;1;6;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Impossible-J7sXFiPkY0o.mp4;0;29089;data/raw_videos/29089.mp4
impossible;[96, 20, 526, 480];25;-1;1;7;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468665537.6791.mp4;0;29090;data/raw_videos/29090.mp4
impossible;[63, 13, 220, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/1/1766.mp4;0;29092;data/raw_videos/29092.mp4
in;[307, 37, 907, 720];25;-1;1;1;118;aslbrick;train;http://aslbricks.org/New/ASL-Videos/in.mp4;0;69377;data/raw_videos/69377.mp4
in;[38, 8, 251, 240];25;-1;1;2;0;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/58533.mp4;0;29718;data/raw_videos/29718.mp4
in;[210, 16, 527, 414];25;-1;1;3;36;startasl;val;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/in.mp4;0;29719;data/raw_videos/29719.mp4
in;[633, 102, 1382, 1080];25;-1;1;4;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20In-8dPV9EqD6pU.mp4;0;29720;data/raw_videos/29720.mp4
in;[79, 13, 545, 480];25;-1;1;5;21;asldeafined;test;https://media.asldeafined.com/vocabulary/1468665742.4960.mp4;0;29721;data/raw_videos/29721.mp4
in;[79, 16, 217, 192];25;-1;1;7;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7181.mp4;0;29723;data/raw_videos/29723.mp4
independent;[196, 34, 510, 370];25;-1;1;2;96;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INDEPENDENT-1739.mp4;0;65932;data/raw_videos/65932.mp4
independent;[33, 0, 282, 240];25;-1;1;3;35;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/51856.mp4;0;29383;data/raw_videos/29383.mp4
independent;[319, 55, 885, 720];25;-1;1;4;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/independent.mp4;0;29384;data/raw_videos/29384.mp4
independent;[383, 38, 1815, 1080];25;-1;1;5;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Independent-q6ZQfkRgGyI.mp4;0;29385;data/raw_videos/29385.mp4
independent;[91, 13, 548, 480];25;-1;1;6;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468666389.9172.mp4;0;29386;data/raw_videos/29386.mp4
independent;[72, 11, 214, 192];25;-1;1;8;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/8/8775.mp4;0;29388;data/raw_videos/29388.mp4
inside;[63, 0, 247, 240];25;-1;1;3;37;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/457873.mp4;0;29866;data/raw_videos/29866.mp4
inside;[739, 142, 1522, 1080];25;-1;1;4;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Inside-scYL_BxFGkQ.mp4;0;29867;data/raw_videos/29867.mp4
inside;[56, 11, 564, 480];25;-1;1;5;21;asldeafined;test;https://media.asldeafined.com/vocabulary/1468667188.2863.mp4;0;29868;data/raw_videos/29868.mp4
inside;[73, 12, 216, 192];25;-1;1;7;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6158.mp4;0;29870;data/raw_videos/29870.mp4
insurance;[50, 3, 262, 240];25;-1;1;3;29;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/73035.mp4;0;30052;data/raw_videos/30052.mp4
insurance;[466, 57, 1521, 1070];25;-1;1;4;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Insurance%2C%20Infection%202-LI0x4ob24uU.mp4;0;30053;data/raw_videos/30053.mp4
insurance;[523, 69, 1537, 1073];25;-1;1;5;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Insurance%2C%20Infection-MTAgnBXKKM0.mp4;0;30054;data/raw_videos/30054.mp4
insurance;[77, 15, 536, 480];25;-1;1;6;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468667491.3461.mp4;0;30055;data/raw_videos/30055.mp4
insurance;[78, 15, 208, 192];25;-1;1;8;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/24/24145.mp4;0;30057;data/raw_videos/30057.mp4
island;[186, 18, 486, 370];25;-1;1;2;90;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IS/ISLAND-607.mp4;0;65966;data/raw_videos/65966.mp4
island;[34, 9, 265, 240];25;-1;1;4;0;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/58539.mp4;0;30675;data/raw_videos/30675.mp4
island;[601, 118, 1483, 1074];25;-1;1;5;31;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Interest%2C%20Island-ZXpDWOO0EPg.mp4;0;30676;data/raw_videos/30676.mp4
island;[53, 8, 586, 480];25;-1;1;6;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468668617.2256.mp4;0;30677;data/raw_videos/30677.mp4
island;[69, 11, 208, 192];25;-1;1;8;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9969.mp4;0;30679;data/raw_videos/30679.mp4
lecture;[37, 10, 271, 240];25;-1;1;3;2;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/154738.mp4;0;32693;data/raw_videos/32693.mp4
lecture;[325, 11, 1690, 1080];25;-1;1;4;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lecture%2C%20Presentation%2C%20Speech%202-6aqjl8M7oeI.mp4;0;32694;data/raw_videos/32694.mp4
lecture;[602, 50, 1659, 1069];25;-1;1;5;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lecture%2C%20Presentation%2C%20Speech%203-wxk9-1vsb_A.mp4;0;32695;data/raw_videos/32695.mp4
lecture;[407, 0, 1670, 1080];25;-1;1;6;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lecture%2C%20Presentation%2C%20Speech-XHzconXXUCQ.mp4;0;32696;data/raw_videos/32696.mp4
lecture;[133, 0, 576, 480];25;-1;1;7;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468755476.7978.mp4;0;32697;data/raw_videos/32697.mp4
lecture;[52, 15, 214, 192];25;-1;1;9;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22166.mp4;0;32699;data/raw_videos/32699.mp4
lesson;[49, 0, 266, 240];25;-1;1;6;56;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/48578.mp4;0;32887;data/raw_videos/32887.mp4
lesson;[651, 62, 1416, 1080];25;-1;1;7;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lesson%2C%20List%2C%20Recipe-8d-XUOnzYFE.mp4;0;32888;data/raw_videos/32888.mp4
lesson;[151, 0, 541, 480];25;-1;1;8;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468711150.1198.mp4;0;32889;data/raw_videos/32889.mp4
lesson;[73, 11, 202, 192];25;-1;1;10;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9411.mp4;0;32891;data/raw_videos/32891.mp4
limit;[60, 2, 244, 240];25;-1;1;3;8;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/457555.mp4;0;33311;data/raw_videos/33311.mp4
limit;[347, 55, 828, 720];25;-1;1;4;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/limit.mp4;0;33312;data/raw_videos/33312.mp4
limit;[539, 43, 1679, 1080];25;-1;1;5;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Limit-31AFbNyGnVc.mp4;0;33313;data/raw_videos/33313.mp4
limit;[128, 0, 570, 480];25;-1;1;6;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468711832.8038.mp4;0;33314;data/raw_videos/33314.mp4
limit;[65, 12, 214, 192];25;-1;1;8;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9741.mp4;0;33316;data/raw_videos/33316.mp4
lion;[177, 4, 519, 414];25;-1;1;3;36;startasl;val;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/lion.mp4;0;33391;data/raw_videos/33391.mp4
lion;[327, 6, 1095, 720];25;-1;1;4;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Lion.mp4;0;33392;data/raw_videos/33392.mp4
lion;[47, 0, 528, 480];25;-1;1;5;13;asldeafined;test;https://media.asldeafined.com/vocabulary/1468711990.3338.mp4;0;33393;data/raw_videos/33393.mp4
lion;[46, 0, 226, 192];25;-1;1;7;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14635.mp4;0;33395;data/raw_videos/33395.mp4
listen;[65, 3, 236, 240];25;-1;1;4;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457562.mp4;1;33454;data/raw_videos/33454.mp4
listen;[435, 59, 815, 720];25;-1;1;8;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/listen.mp4;0;33455;data/raw_videos/33455.mp4
listen;[695, 80, 1535, 1076];25;-1;1;9;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Listen-xeteF5zw5SI.mp4;1;33456;data/raw_videos/33456.mp4
listen;[126, 0, 530, 480];25;-1;1;10;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468712082.9897.mp4;1;33457;data/raw_videos/33457.mp4
listen;[25, 23, 209, 192];25;-1;1;12;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/22/22506.mp4;1;33460;data/raw_videos/33460.mp4
march;[574, 44, 1783, 1080];25;-1;1;0;32;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20March%2C%20Parade-FHYlZStvj5w.mp4;0;34861;data/raw_videos/34861.mp4
march;[81, 13, 225, 192];25;-1;1;1;11;signingsavvy;test;https://www.signingsavvy.com/signs/mp4/7/7086.mp4;1;34868;data/raw_videos/34868.mp4
march;[224, 3, 1242, 1080];25;-1;1;7;46;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20March-3oD-lEYxRuU.mp4;1;34862;data/raw_videos/34862.mp4
march;[81, 0, 496, 480];25;-1;1;9;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468713748.8980.mp4;1;34864;data/raw_videos/34864.mp4
march;[74, 8, 239, 192];25;-1;1;12;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6047.mp4;0;34867;data/raw_videos/34867.mp4
math;[68, 0, 233, 240];25;-1;1;7;8;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/456948.mp4;0;35155;data/raw_videos/35155.mp4
math;[426, 60, 837, 720];25;-1;1;8;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/math.mp4;0;35156;data/raw_videos/35156.mp4
math;[681, 70, 1613, 1075];25;-1;1;10;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Math-oYEpVU44gMw.mp4;0;35158;data/raw_videos/35158.mp4
math;[122, 0, 519, 480];25;-1;1;11;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468714177.7189.mp4;0;35159;data/raw_videos/35159.mp4
math;[75, 15, 213, 192];25;-1;1;12;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/6/6478.mp4;0;35160;data/raw_videos/35160.mp4
maybe;[500, 74, 1468, 1080];25;-1;1;0;115;aslbrick;test;http://aslbricks.org/New/ASL-Videos/maybe.mp4;0;69397;data/raw_videos/69397.mp4
maybe;[47, 0, 272, 240];25;-1;1;1;56;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/48584.mp4;0;35218;data/raw_videos/35218.mp4
maybe;[541, 72, 1654, 1080];25;-1;1;5;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Maybe-Ojjh7IxInhY.mp4;0;35219;data/raw_videos/35219.mp4
maybe;[130, 0, 515, 480];25;-1;1;6;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468714267.1026.mp4;0;35220;data/raw_videos/35220.mp4
maybe;[81, 23, 201, 192];25;-1;1;8;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22384.mp4;0;35222;data/raw_videos/35222.mp4
mechanic;[77, 13, 239, 192];25;-1;1;1;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/8/8356.mp4;1;35383;data/raw_videos/35383.mp4
mechanic;[160, 12, 456, 370];25;-1;1;4;88;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ME/MECHANIC_2-1464.mp4;0;66110;data/raw_videos/66110.mp4
mechanic;[52, 36, 260, 240];25;-1;1;5;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/92852.mp4;0;35377;data/raw_videos/35377.mp4
mechanic;[212, 17, 531, 414];25;-1;1;8;36;startasl;val;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/mechanic2.mp4;1;35378;data/raw_videos/35378.mp4
mechanic;[480, 49, 1083, 720];25;-1;1;10;32;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mechanic-v0cWflop2KA.mp4;0;35380;data/raw_videos/35380.mp4
mechanic;[109, 16, 583, 480];25;-1;1;11;15;asldeafined;train;https://media.asldeafined.com/vocabulary/1512917855.4983.mp4;1;35381;data/raw_videos/35381.mp4
mom;[364, 38, 874, 720];25;-1;1;0;118;aslbrick;test;http://aslbricks.org/New/ASL-Videos/mom.mp4;0;69399;data/raw_videos/69399.mp4
mom;[81, 35, 241, 240];25;-1;1;1;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/92898.mp4;0;36603;data/raw_videos/36603.mp4
mom;[205, 17, 588, 360];25;-1;1;3;52;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Mother.mp4;0;36604;data/raw_videos/36604.mp4
mom;[150, 0, 502, 480];25;-1;1;4;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468716154.3704.mp4;0;36605;data/raw_videos/36605.mp4
mom;[69, 16, 210, 192];25;-1;1;5;11;signingsavvy;test;https://www.signingsavvy.com/signs/mp4/6/6508.mp4;0;36606;data/raw_videos/36606.mp4
mom;[72, 18, 210, 192];25;-1;1;6;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6509.mp4;0;36607;data/raw_videos/36607.mp4
mouse;[44, 0, 264, 240];25;-1;1;0;56;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/48605.mp4;0;37040;data/raw_videos/37040.mp4
mouse;[90, 19, 210, 192];25;-1;1;2;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22140.mp4;0;37046;data/raw_videos/37046.mp4
mouse;[155, 0, 531, 480];25;-1;1;12;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468716950.2936.mp4;0;37042;data/raw_videos/37042.mp4
mouse;[123, 0, 530, 480];25;-1;1;13;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468717015.3960.mp4;0;37043;data/raw_videos/37043.mp4
much;[71, 0, 246, 240];25;-1;1;5;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457049.mp4;0;37194;data/raw_videos/37194.mp4
much;[499, 55, 1715, 1080];25;-1;1;6;31;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Much-Rmn4cgHd54c.mp4;0;37195;data/raw_videos/37195.mp4
much;[104, 0, 539, 480];25;-1;1;7;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468717266.2870.mp4;0;37196;data/raw_videos/37196.mp4
much;[73, 9, 226, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6153.mp4;0;37198;data/raw_videos/37198.mp4
muscle;[72, 19, 249, 240];25;-1;1;5;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/89858.mp4;0;37314;data/raw_videos/37314.mp4
muscle;[696, 128, 1480, 1075];25;-1;1;6;31;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Muscle-TyGAJQd_uuk.mp4;0;37315;data/raw_videos/37315.mp4
muscle;[188, 0, 546, 480];25;-1;1;7;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468755112.4248.mp4;0;37316;data/raw_videos/37316.mp4
muscle;[63, 14, 231, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/2/2122.mp4;0;37318;data/raw_videos/37318.mp4
